raw_emg,filtered_emg
59.0,-0.013833506062733036
156.0,65.57653081999668
174.0,51.34562887249212
150.0,10.038912509626494
169.0,5.375956677556678
195.0,5.71882369932653
167.0,-12.952760297282657
175.0,-18.39471232135407
193.0,-9.764488950666149
182.0,-9.628943082199713
177.0,-6.091931221775321
209.0,3.9876606500805405
181.0,1.9733974498075315
183.0,-3.0296384794069686
196.0,2.0144368363449816
191.0,4.6854953619192505
190.0,2.6640237392045925
203.0,4.053930142891579
197.0,3.7217273273677156
201.0,1.330061161407326
203.0,2.61343065296218
208.0,0.31822875001971623
197.0,-7.327618934907623
201.0,-7.517094438695061
214.0,-0.546805723078968
214.0,2.226125152961462
217.0,1.4286969923024513
220.0,0.7717239828990738
221.0,-1.0520716672432453
218.0,-0.9534016105372896
229.0,1.4917976780363857
230.0,1.294276183823017
225.0,0.6357606112312874
235.0,1.3550453771844948
236.0,-0.015385062046783471
228.0,0.34063738480541217
244.0,3.050527103600338
240.0,-0.2073488204544015
228.0,-4.556524538357213
245.0,-1.2648732642586122
244.0,1.5898386825597939
239.0,-0.08037025911682616
248.0,0.43052247849345304
245.0,0.6408597400872103
243.0,-1.7899335083369636
245.0,-1.0449335750690374
246.0,-0.3315548752065659
247.0,-3.1759276884058165
242.0,-0.8171971075641253
256.0,4.27075187323941
254.0,0.8595300516517679
244.0,-1.7068039510535549
260.0,4.262247268922096
265.0,3.633390181176252
245.0,-4.369430676741941
264.0,-2.8400963399790733
270.0,4.606327401462338
269.0,4.189323287915087
266.0,-2.351221477688258
280.0,-5.401201683238308
262.0,-0.21953850069198677
293.0,4.136081600802784
285.0,-1.4385633221980032
267.0,-4.412609437852812
299.0,1.131107342858761
286.0,-0.44036682445035824
275.0,-6.390236761734969
293.0,-2.0152291615850295
295.0,4.127266047004559
282.0,-0.40701469802451395
278.0,-8.458960610768795
307.0,1.0895466112981986
285.0,27.61620168917184
326.0,22.512539207997662
281.0,-15.975833276603865
255.0,-10.005442215398716
295.0,14.792902727278895
325.0,-32.4007486385961
139.0,-60.73557929926077
390.0,22.87567338405141
365.0,74.91907162567543
296.0,12.81310878509785
293.0,-29.650452957610124
310.0,-6.093847568364035
295.0,0.0559130352692595
304.0,-13.952612861771286
304.0,-8.82333606729423
311.0,-1.5807119757758323
299.0,-4.237374977547227
331.0,2.591225674925731
320.0,18.98875567205232
337.0,19.820541065231474
321.0,-1.0753538684500534
293.0,-13.781525995529588
311.0,-5.700664501568738
322.0,-2.134501028755842
315.0,2.0205230226350737
339.0,24.264520567891523
340.0,18.013272730862855
308.0,-31.537974393731663
244.0,-39.41905861046954
374.0,9.85860825532962
336.0,24.21692813960959
308.0,-6.140383165382625
343.0,-10.613901320042487
324.0,9.23550521788383
334.0,6.9335859571007
341.0,-9.193601836938575
304.0,-4.93421766422168
354.0,8.649595592093128
338.0,1.9926565535452423
315.0,-9.246146652341492
337.0,-2.693003140537291
352.0,5.060440158511324
339.0,10.701433671180512
363.0,22.504013706308427
374.0,13.394686411094012
305.0,-18.66020418975056
330.0,-27.898027761697893
335.0,-11.086472239665529
344.0,-2.6744654562960464
338.0,-0.9419054605859221
370.0,9.07320392366078
343.0,17.079490509961055
366.0,8.895349235548542
312.0,-9.238489881768077
360.0,-8.775102249348054
306.0,14.86171792940322
403.0,11.226603282681271
267.0,-34.3124812363844
312.0,-52.708347726023796
330.0,-10.300696050649679
411.0,40.85852932698441
374.0,50.49594048183439
410.0,20.193100035413305
348.0,-0.19423802064122908
343.0,16.959073793785144
407.0,11.870727617374222
288.0,-33.89322024476292
302.0,-35.106682496578046
369.0,5.14032538559116
350.0,4.433149598688708
314.0,-8.162466719625888
384.0,1.8755643218864941
323.0,-23.263031745835807
324.0,-51.81465439134257
340.0,-0.19832161586666652
494.0,63.22357361510381
372.0,49.44135726290968
407.0,6.531632447753633
364.0,-10.610676797866681
351.0,-4.085490750169987
373.0,13.082606585110476
347.0,-2.1220365923995796
320.0,-51.7191436933333
227.0,-53.872927347925724
401.0,2.0177532669193345
336.0,43.89473348366886
388.0,59.50276338759185
387.0,50.30109758177521
317.0,-5.160797410270838
