raw_emg,raw_ax,raw_ay,raw_az,raw_gx,raw_gy,raw_gz
4.0000,-0.2346,-0.2690,0.8318,-1.6641,27.3206,-47.9084
4.0000,-0.2466,-0.2595,0.8540,-0.4580,6.8092,-51.0916
4.0000,-0.2468,-0.2639,0.8435,-1.9695,0.9847,0.4656
4.0000,-0.2341,-0.2622,0.8433,-1.4046,0.9618,-0.7328
5.0000,-0.2407,-0.2622,0.8518,-0.2595,1.0840,-0.9237
91.0000,-0.2466,-0.2610,0.8472,0.6641,1.4580,-0.8855
151.0000,-0.2412,-0.2610,0.8308,0.3435,1.6641,-1.3130
118.0000,-0.2371,-0.2537,0.8303,-0.1527,1.8397,-1.6489
155.0000,-0.2251,-0.2522,0.8335,-0.9160,2.1450,-1.7710
152.0000,-0.2363,-0.2505,0.8369,-1.5878,2.0840,-1.7481
156.0000,-0.2354,-0.2471,0.8318,-1.3817,2.2672,-2.3130
167.0000,-0.2434,-0.2515,0.8345,-0.2214,2.3588,-2.2595
168.0000,-0.2458,-0.2534,0.8289,0.2901,2.1069,-2.2366
166.0000,-0.2534,-0.2483,0.8359,1.0382,2.2137,-1.8702
173.0000,-0.2498,-0.2473,0.8411,1.0611,2.2672,-1.9008
177.0000,-0.2563,-0.2510,0.8323,0.4122,2.6489,-2.2977
189.0000,-0.2434,-0.2507,0.8291,-0.2290,2.9237,-2.2443
178.0000,-0.2488,-0.2527,0.8252,-0.2901,3.2748,-1.9466
180.0000,-0.2571,-0.2490,0.8262,-0.3206,3.1221,-1.8855
216.0000,-0.2517,-0.2456,0.8179,0.1832,2.2366,-2.0305
183.0000,-0.2566,-0.2549,0.8098,0.2137,2.1298,-2.0000
195.0000,-0.2610,-0.2446,0.8232,-0.1679,1.8168,-1.8168
202.0000,-0.2495,-0.2507,0.8240,-1.4275,1.4275,-1.3359
204.0000,-0.2524,-0.2556,0.8210,-2.6260,1.6336,-0.8626
204.0000,-0.2539,-0.2522,0.8218,-3.3206,1.7710,-0.7405
193.0000,-0.2534,-0.2549,0.8276,-3.3359,1.7481,-0.0229
221.0000,-0.2505,-0.2539,0.8328,-3.0153,1.3053,0.0840
211.0000,-0.2529,-0.2632,0.8367,-2.7023,1.4656,0.3053
228.0000,-0.2468,-0.2534,0.8313,-3.1374,1.2366,-0.0916
211.0000,-0.2517,-0.2634,0.8469,-4.1450,1.1069,0.0687
224.0000,-0.2502,-0.2666,0.8389,-4.8473,1.3206,-0.0687
218.0000,-0.2537,-0.2693,0.8320,-4.9160,1.5573,-0.2214
221.0000,-0.2485,-0.2683,0.8345,-5.0534,1.6870,-0.4427
201.0000,-0.2495,-0.2612,0.8347,-4.6489,1.4809,-0.1756
239.0000,-0.2502,-0.2583,0.8196,-4.0687,0.9618,-0.5344
202.0000,-0.2500,-0.2507,0.8225,-4.3740,0.6794,-0.6489
226.0000,-0.2556,-0.2500,0.8367,-4.3817,0.5191,-0.7481
239.0000,-0.2512,-0.2478,0.8503,-3.9847,0.6794,-0.7863
236.0000,-0.2461,-0.2473,0.8457,-3.8779,0.3817,-0.5878
230.0000,-0.2390,-0.2485,0.8477,-3.5878,0.9466,-0.3969
241.0000,-0.2449,-0.2400,0.8394,-3.2595,1.6565,-0.0840
235.0000,-0.2358,-0.2368,0.8259,-2.8855,1.6870,-0.1603
251.0000,-0.2437,-0.2354,0.8491,-3.0229,1.1069,-0.1450
245.0000,-0.2429,-0.2393,0.8499,-4.0611,1.2977,-0.1298
211.0000,-0.2476,-0.2415,0.8523,-5.2366,1.0687,0.0992
237.0000,-0.2583,-0.2478,0.8496,-5.4427,0.7863,-0.1145
267.0000,-0.2625,-0.2439,0.8699,-5.7328,0.0229,0.0916
176.0000,-0.2590,-0.2385,0.8833,-5.6565,-0.0534,-0.0458
305.0000,-0.2522,-0.2441,0.8901,-5.8244,-0.8702,-0.1908
302.0000,-0.2632,-0.2471,0.9060,-6.8397,-1.0534,0.2214
224.0000,-0.2576,-0.2485,0.9177,-7.2443,-1.5725,0.5725
234.0000,-0.2490,-0.2397,0.9192,-6.3740,-2.4198,1.1069
235.0000,-0.2637,-0.2415,0.9536,-4.8092,-3.6794,1.7481
307.0000,-0.2493,-0.2468,0.9609,-2.9771,-4.9771,2.4580
181.0000,-0.2568,-0.2600,0.9639,-1.5802,-6.5878,2.8931
325.0000,-0.2773,-0.2737,0.9595,-2.8626,-8.2290,3.7481
257.0000,-0.2825,-0.2769,0.9661,-0.8092,-10.7863,4.4733
282.0000,-0.2896,-0.2585,0.9937,-0.0992,-14.8397,4.8473
256.0000,-0.3113,-0.2676,1.0425,-2.9008,-18.1145,3.3435
215.0000,-0.3091,-0.2705,1.0762,-4.2137,-21.2137,2.9313
332.0000,-0.3101,-0.2920,1.0854,-4.5649,-25.1527,3.3511
275.0000,-0.3213,-0.2771,1.0986,-5.9466,-31.3969,2.7252
270.0000,-0.3386,-0.2766,1.1267,-10.4656,-38.0382,1.3435
261.0000,-0.3616,-0.2979,1.1711,-14.1679,-46.1679,-1.1069
279.0000,-0.3625,-0.3254,1.2002,-16.5267,-53.2519,-3.3664
280.0000,-0.3589,-0.3438,1.2156,-18.4504,-59.2748,-5.2824
240.0000,-0.3613,-0.3567,1.2397,-19.1069,-66.5802,-7.5573
206.0000,-0.3577,-0.3784,1.2629,-19.8855,-73.8015,-9.8092
372.0000,-0.3447,-0.3762,1.2534,-20.1756,-80.3130,-11.8855
