raw_emg,raw_ax,raw_ay,raw_az,raw_gx,raw_gy,raw_gz
4.0000,-0.1646,-0.2061,0.8176,3.4962,16.0763,-54.6870
5.0000,-0.1538,-0.2063,0.8113,3.3969,0.2137,-57.1527
4.0000,-0.1545,-0.2129,0.8206,0.7023,-7.8779,-6.1527
5.0000,-0.1497,-0.1992,0.8237,0.6947,-6.7786,-6.1450
4.0000,-0.1438,-0.2073,0.8171,0.9618,-5.8397,-5.5115
86.0000,-0.1418,-0.2148,0.8284,0.6489,-4.7634,-4.9695
145.0000,-0.1365,-0.1963,0.8201,0.2137,-3.4427,-4.4504
116.0000,-0.1353,-0.2017,0.8179,-0.3282,-2.5420,-4.3435
175.0000,-0.1223,-0.2061,0.8196,-1.6947,-1.9084,-4.0000
164.0000,-0.1140,-0.1851,0.8301,-1.9924,-1.2977,-3.7023
168.0000,-0.1118,-0.1904,0.8467,-2.3130,-0.7634,-3.7710
160.0000,-0.1165,-0.1958,0.8508,-2.9389,-0.8550,-4.2748
193.0000,-0.1108,-0.1936,0.8630,-3.5344,-0.4046,-3.9084
175.0000,-0.1140,-0.1973,0.8672,-2.8092,0.4122,-3.6031
192.0000,-0.1104,-0.1963,0.8679,-2.5496,0.9008,-3.5344
209.0000,-0.1086,-0.1880,0.8721,-2.2443,1.1221,-3.2214
183.0000,-0.1165,-0.1853,0.8811,-2.7634,1.6641,-2.5573
179.0000,-0.1292,-0.1829,0.8801,-2.4656,2.2061,-2.4046
203.0000,-0.1252,-0.1775,0.8962,-1.4580,2.0382,-1.9618
189.0000,-0.1226,-0.1702,0.9038,-0.4962,1.9771,-1.6565
200.0000,-0.1328,-0.1711,0.9094,-0.1679,2.2366,-1.8015
168.0000,-0.1343,-0.1594,0.8999,0.3511,1.7939,-1.8397
249.0000,-0.1333,-0.1621,0.9067,0.4733,1.1832,-1.8015
212.0000,-0.1365,-0.1665,0.9143,0.0611,0.7176,-2.1527
210.0000,-0.1445,-0.1733,0.9167,-0.0611,0.4580,-2.3053
203.0000,-0.1567,-0.1772,0.9165,-0.5191,0.3893,-2.2290
218.0000,-0.1624,-0.1772,0.9180,-0.0153,-0.2443,-1.9695
215.0000,-0.1685,-0.1897,0.9138,0.6107,-0.9847,-1.7634
222.0000,-0.1714,-0.1748,0.9109,1.1069,-2.0153,-1.8244
179.0000,-0.1763,-0.1763,0.9065,1.3130,-3.3817,-1.7099
252.0000,-0.1785,-0.1641,0.8953,0.8397,-4.4046,-1.5420
217.0000,-0.1750,-0.1577,0.8933,0.2748,-5.2061,-1.3282
228.0000,-0.1797,-0.1716,0.9004,-0.1298,-5.8473,-1.0534
225.0000,-0.1821,-0.1824,0.9077,-0.0382,-6.4275,-1.0611
228.0000,-0.1746,-0.1663,0.8975,0.3435,-6.7557,-0.9160
216.0000,-0.1704,-0.1733,0.9014,1.6641,-7.3588,-0.4504
250.0000,-0.1772,-0.1763,0.8887,2.7939,-8.4733,-0.4656
228.0000,-0.1672,-0.1816,0.8772,2.6947,-9.1985,-0.4656
246.0000,-0.1548,-0.1748,0.8779,1.8473,-9.4504,-0.6489
243.0000,-0.1580,-0.1682,0.8879,0.1450,-9.4427,-0.7863
241.0000,-0.1531,-0.1609,0.8708,-1.4198,-8.9695,-0.8931
248.0000,-0.1484,-0.1785,0.8689,-2.4275,-9.2290,-1.3282
212.0000,-0.1472,-0.1819,0.8679,-2.0229,-8.8321,-1.7634
279.0000,-0.1418,-0.1780,0.8779,-0.9542,-7.9237,-1.9618
249.0000,-0.1382,-0.1821,0.8833,0.7710,-7.3740,-2.2977
244.0000,-0.1306,-0.1804,0.8835,2.1069,-7.2290,-1.8244
246.0000,-0.1335,-0.1863,0.8826,3.3435,-6.3130,-1.4656
253.0000,-0.1235,-0.1775,0.8845,4.5725,-5.2748,-1.1298
107.0000,-0.1228,-0.1824,0.8740,5.5496,-4.4046,-1.2366
366.0000,-0.1060,-0.1697,0.8745,5.8321,-3.8779,-1.0153
204.0000,-0.0964,-0.1487,0.8772,4.5420,-3.5191,-0.8931
228.0000,-0.0903,-0.1433,0.9119,2.3969,-3.0840,-1.0153
350.0000,-0.0996,-0.1562,0.9385,0.5725,-3.1145,-0.7557
229.0000,-0.1248,-0.1746,0.9797,-0.5344,-3.2901,-0.4427
216.0000,-0.1685,-0.2070,1.0298,-1.0153,-4.7252,0.4733
285.0000,-0.1960,-0.2114,1.0396,-2.2901,-7.8702,1.3511
282.0000,-0.2476,-0.2192,1.0295,-1.0992,-14.0687,2.7176
294.0000,-0.2839,-0.2168,1.0801,0.3588,-21.2672,3.9389
256.0000,-0.3208,-0.1919,1.1208,-2.9466,-27.7939,3.8168
223.0000,-0.3599,-0.1804,1.1589,-7.7252,-37.2137,3.8092
310.0000,-0.3721,-0.1631,1.1753,-13.3817,-45.5038,4.0458
205.0000,-0.3743,-0.1260,1.2000,-19.6107,-53.1756,3.9618
336.0000,-0.3721,-0.1143,1.2002,-24.8626,-65.2672,4.2137
288.0000,-0.3677,-0.1272,1.2419,-31.8168,-78.3588,2.8550
263.0000,-0.3799,-0.1755,1.3113,-38.2214,-91.7634,-0.1221
224.0000,-0.3682,-0.2322,1.3345,-44.3053,-104.0000,-2.9160
353.0000,-0.3323,-0.2688,1.3110,-46.5802,-114.3970,-2.6641
279.0000,-0.3132,-0.2986,1.3369,-50.9695,-124.7099,-2.4046
297.0000,-0.3071,-0.3467,1.3748,-55.9542,-135.7328,-4.0992
311.0000,-0.3108,-0.3613,1.4084,-56.4580,-145.7710,-6.0305
251.0000,-0.2983,-0.3508,1.4202,-56.2443,-154.9389,-7.7557
280.0000,-0.2866,-0.3533,1.4011,-56.6412,-167.5267,-10.3893
231.0000,-0.2385,-0.3188,1.2749,-59.3282,-179.3359,-13.0305
396.0000,-0.1968,-0.2837,1.1772,-62.5496,-191.9618,-16.9771
274.0000,-0.1414,-0.2327,1.1667,-70.3740,-206.1145,-22.8702
101.0000,-0.0693,-0.2202,1.2559,-86.6031,-215.6794,-32.5802
466.0000,-0.0176,-0.2273,1.2798,-97.4962,-227.8168,-39.9160
259.0000,0.0642,-0.3123,1.3413,-105.1374,-232.8092,-45.4809
228.0000,0.2375,-0.3564,1.7053,-113.9695,-213.1679,-49.8168
270.0000,0.1194,-0.5054,1.3154,-108.2977,-238.5038,-52.5954
340.0000,0.1846,-0.4995,1.2749,-103.6260,-233.0000,-52.4504
134.0000,0.0461,-0.5942,1.2495,-96.6947,-242.3282,-55.8473
439.0000,-0.0032,-0.5771,1.2256,-82.0992,-250.1374,-59.1069
300.0000,0.0212,-0.5615,1.2200,-65.4809,-250.1374,-61.2595
265.0000,-0.0305,-0.5269,1.2241,-52.0687,-250.1374,-67.3053
297.0000,0.0186,-0.5037,1.0786,-42.5802,-250.1374,-72.0534
309.0000,0.0530,-0.5281,1.0088,-33.8931,-250.1374,-75.9237
289.0000,0.0649,-0.5286,0.9321,-32.2290,-250.1374,-81.2290
293.0000,0.1433,-0.4290,0.8289,-34.9160,-250.1374,-85.2214
271.0000,0.2295,-0.3704,0.7190,-41.5649,-250.1374,-89.1603
267.0000,0.2402,-0.3164,0.6404,-49.3206,-250.1374,-97.7863
341.0000,0.2893,-0.2881,0.5234,-57.5267,-250.1374,-105.2901
296.0000,0.3293,-0.2656,0.3958,-62.2977,-250.1374,-109.0992
340.0000,0.3889,-0.3062,0.4338,-65.3511,-250.1374,-113.0305
291.0000,0.3748,-0.3438,0.4751,-62.7328,-250.1374,-114.5267
214.0000,0.4124,-0.2986,0.4595,-52.8779,-250.1374,-110.7405
426.0000,0.4614,-0.2351,0.4016,-35.5344,-250.1374,-104.9008
307.0000,0.4280,-0.2478,0.3914,-23.9160,-250.1374,-101.5115
305.0000,0.3840,-0.2231,0.3081,-11.4046,-241.0305,-99.2519
335.0000,0.3787,-0.1333,0.2039,9.1756,-233.4580,-94.8931
301.0000,0.3914,-0.0715,0.1396,18.9771,-227.4275,-91.6947
329.0000,0.3928,0.0195,-0.0188,23.0611,-226.2748,-90.8550
278.0000,0.4553,0.0259,-0.0273,29.4427,-227.1908,-90.2977
