raw_emg,raw_ax,raw_ay,raw_az,raw_gx,raw_gy,raw_gz
4.0000,-0.2971,-0.2456,0.8376,-2.3893,-2.4275,0.0840
4.0000,-0.3005,-0.2456,0.8437,-2.6489,-2.6260,0.2672
4.0000,-0.3066,-0.2363,0.8406,-3.0992,-2.7405,0.1679
4.0000,-0.3091,-0.2332,0.8279,-4.0000,-2.6794,0.5649
5.0000,-0.3071,-0.2410,0.8257,-4.6641,-2.6031,0.4275
3.0000,-0.2979,-0.2371,0.8293,-5.0611,-2.7710,0.3740
52.0000,-0.2935,-0.2444,0.8230,-5.0153,-3.3817,0.3893
163.0000,-0.2869,-0.2400,0.8103,-5.3053,-3.8168,0.2214
197.0000,-0.2893,-0.2524,0.8196,-5.6870,-3.9924,0.2137
138.0000,-0.2930,-0.2554,0.8271,-5.5802,-4.6641,0.1756
192.0000,-0.2969,-0.2544,0.8350,-5.2137,-4.8092,-0.1679
183.0000,-0.2961,-0.2522,0.8430,-5.0840,-5.0153,-0.2061
175.0000,-0.2981,-0.2605,0.8601,-4.2748,-4.8397,-0.1069
182.0000,-0.3010,-0.2620,0.8674,-2.9008,-4.4962,0.1527
186.0000,-0.2979,-0.2632,0.8550,-2.2290,-4.2672,0.3282
190.0000,-0.2896,-0.2607,0.8494,-1.9008,-4.0611,0.4656
177.0000,-0.2813,-0.2456,0.8547,-2.4198,-4.0153,0.3817
105.0000,-0.3013,-0.2434,0.8352,-2.5191,-3.3740,0.0382
304.0000,-0.3013,-0.2446,0.8230,-4.4351,-7.3435,-0.3053
203.0000,-0.2808,-0.2512,0.8247,-5.7557,-6.3740,-0.8168
180.0000,-0.2668,-0.2505,0.8262,-4.3969,-4.9924,-1.5725
186.0000,-0.2813,-0.2610,0.8308,-5.0458,-5.5649,-1.6107
214.0000,-0.2810,-0.2507,0.8342,-4.3893,-6.8015,-1.3588
215.0000,-0.2703,-0.2490,0.8298,-4.6412,-6.1908,-1.3511
223.0000,-0.2695,-0.2578,0.8318,-5.0534,-5.3359,-1.2824
221.0000,-0.2639,-0.2607,0.8374,-5.2672,-4.3817,-1.2061
149.0000,-0.2646,-0.2642,0.8413,-5.4275,-4.3282,-0.9924
272.0000,-0.2673,-0.2720,0.8423,-4.8931,-4.1145,-0.9542
236.0000,-0.2673,-0.2720,0.8330,-3.9160,-3.1679,-1.0076
210.0000,-0.2732,-0.2717,0.8389,-3.0840,-3.0763,-1.0687
209.0000,-0.2751,-0.2805,0.8474,-2.2443,-2.8855,-1.6183
249.0000,-0.2739,-0.2727,0.8528,-1.5725,-2.3969,-1.8015
218.0000,-0.2764,-0.2742,0.8533,-1.3282,-1.9542,-1.9924
220.0000,-0.2795,-0.2710,0.8601,-1.2366,-0.8244,-2.0763
232.0000,-0.2688,-0.2717,0.8569,-1.1527,-0.1679,-2.0992
227.0000,-0.2698,-0.2700,0.8550,-1.3817,-0.2366,-2.1298
235.0000,-0.2729,-0.2642,0.8467,-0.9313,0.1908,-2.2290
241.0000,-0.2681,-0.2632,0.8242,-0.3282,0.8779,-2.1298
238.0000,-0.2703,-0.2656,0.8301,0.4427,0.5344,-2.3511
167.0000,-0.2751,-0.2581,0.8179,0.2443,0.7176,-2.5191
294.0000,-0.2664,-0.2422,0.8037,0.4046,1.1374,-2.5573
329.0000,-0.2620,-0.2493,0.7947,0.2366,1.2290,-2.9389
226.0000,-0.2524,-0.2422,0.7883,0.0153,1.3511,-3.3130
153.0000,-0.2498,-0.2434,0.8003,-0.3817,2.0000,-4.0840
277.0000,-0.2483,-0.2517,0.8013,-0.4504,2.7786,-4.6183
271.0000,-0.2480,-0.2539,0.8059,0.0916,3.4198,-4.4580
326.0000,-0.2571,-0.2524,0.8113,0.0763,4.1221,-4.2443
217.0000,-0.2483,-0.2561,0.8130,0.4809,4.5573,-4.1679
188.0000,-0.2581,-0.2422,0.8188,1.6565,4.7023,-3.9160
293.0000,-0.2539,-0.2454,0.8198,1.7252,4.7099,-4.2366
352.0000,-0.2588,-0.2551,0.8384,1.8015,4.4656,-3.9847
116.0000,-0.2817,-0.2571,0.8691,3.1221,4.1985,-3.6794
253.0000,-0.2930,-0.2588,0.9045,5.1603,4.1298,-3.1450
429.0000,-0.3120,-0.2625,0.9417,9.2977,2.0840,-1.5649
236.0000,-0.3179,-0.2449,1.0159,12.0153,-0.8702,-0.4733
172.0000,-0.3250,-0.2378,1.0974,15.3664,-3.8931,0.1832
297.0000,-0.3503,-0.2234,1.1902,16.6412,-7.5267,0.6260
252.0000,-0.3745,-0.2334,1.2515,15.9466,-12.9924,1.9924
267.0000,-0.4211,-0.2551,1.2812,14.2824,-20.4885,3.4885
272.0000,-0.4656,-0.2695,1.3091,10.6183,-29.2977,2.9847
261.0000,-0.4988,-0.2668,1.2954,6.2901,-40.1221,1.6031
211.0000,-0.5464,-0.2595,1.2751,0.9237,-53.1069,-0.8779
356.0000,-0.5735,-0.2612,1.2712,-5.3359,-67.0382,-4.4351
286.0000,-0.5942,-0.2732,1.2837,-11.6031,-82.6947,-8.0687
260.0000,-0.5964,-0.2664,1.3152,-19.0611,-99.0000,-10.8321
302.0000,-0.5786,-0.2729,1.3479,-24.6107,-112.6183,-14.6947
291.0000,-0.5457,-0.2993,1.3384,-26.1221,-125.0534,-18.1985
235.0000,-0.5095,-0.3557,1.3525,-24.5954,-136.4351,-21.4198
299.0000,-0.4622,-0.3867,1.3630,-20.0076,-145.6565,-24.5114
445.0000,-0.4219,-0.3979,1.3567,-12.2366,-153.4809,-25.6641
240.0000,-0.4121,-0.3711,1.4246,-5.4351,-158.9237,-26.7328
249.0000,-0.4058,-0.3506,1.4006,2.7176,-165.3969,-27.4198
356.0000,-0.4016,-0.3232,1.3503,10.9771,-171.5496,-27.4962
317.0000,-0.3811,-0.2837,1.2986,14.7023,-177.4046,-28.5267
258.0000,-0.3557,-0.2791,1.2527,13.5649,-184.4733,-31.8321
325.0000,-0.3245,-0.2734,1.1741,8.1145,-191.3282,-33.7557
354.0000,-0.3005,-0.2544,1.1257,-1.6260,-198.9771,-34.4733
141.0000,-0.2915,-0.2451,1.1482,-13.6718,-207.4504,-36.9695
341.0000,-0.2595,-0.2183,1.1182,-23.8779,-214.6107,-39.5038
336.0000,-0.2439,-0.2144,1.1021,-30.7939,-221.3053,-42.0840
253.0000,-0.2524,-0.2688,1.1514,-35.4962,-228.3435,-46.8092
185.0000,-0.2542,-0.3289,1.1360,-36.6870,-234.1298,-50.3588
480.0000,-0.2317,-0.3333,1.0349,-34.9618,-239.1374,-49.3664
232.0000,-0.2153,-0.3206,0.9985,-35.2595,-244.7939,-48.5267
241.0000,-0.1821,-0.2947,0.9658,-36.3511,-250.1374,-50.0687
383.0000,-0.1301,-0.2561,0.9302,-35.8168,-250.1374,-51.4885
274.0000,-0.1030,-0.2922,0.9229,-37.5038,-250.1374,-54.1679
276.0000,-0.1003,-0.3176,0.9006,-39.9542,-250.1374,-56.8015
301.0000,-0.0732,-0.3149,0.8428,-41.3817,-250.1374,-57.0840
