raw_emg,filtered_emg
214.0,-1.9445993184653232
177.0,-13.118841508748572
240.0,6.402770480031135
215.0,0.6273261164030959
180.0,-19.780723767309887
211.0,-2.4025277372594784
254.0,6.521754560303457
177.0,-17.467212626437163
221.0,-14.378120580332961
271.0,12.056436749251557
231.0,16.83252576246131
261.0,9.96127711844797
262.0,0.4094820558567014
229.0,-9.330460461445387
238.0,-1.61255488033302
275.0,2.447559296318872
230.0,-8.690937821370337
227.0,0.016195964758492498
294.0,11.970889195865237
225.0,-5.2549805271119
214.0,-10.245360972448132
313.0,12.239478486288812
217.0,11.299395374505941
248.0,-20.30421912246176
251.0,-32.53888728868628
225.0,4.329802034238701
344.0,48.086039466028154
295.0,30.253306805358907
228.0,-23.40900547490035
267.0,-26.000238176058673
267.0,13.483362213137022
296.0,18.344400692365866
256.0,-11.976525408312646
241.0,-22.32090250546451
263.0,-7.689374555612458
269.0,3.0457727531612058
271.0,7.38616178098787
260.0,9.083214469190787
307.0,10.975547793954208
241.0,22.661379350496997
298.0,14.045357830398903
253.0,-29.91627753806563
178.0,-34.490217828643736
325.0,10.817491368188925
262.0,8.343227244928606
258.0,-23.760524807306837
258.0,-2.2621037875401715
342.0,16.106121506693743
261.0,-5.682992234606031
279.0,7.658495767593264
377.0,34.285583132525595
273.0,10.014454024709899
260.0,-13.445625946129097
327.0,-9.638798141630556
257.0,-7.108860504633503
284.0,6.732989064770662
307.0,-4.939035531978835
258.0,-59.71761430646375
189.0,-37.12542225432205
444.0,65.52878922202387
362.0,79.34978568982412
276.0,-2.224362602001035
308.0,-49.73181780149513
262.0,-35.77699821739267
307.0,8.400444915321144
351.0,34.000939802327096
340.0,-2.7905571733482573
211.0,-29.29139806905454
374.0,13.390847989102422
306.0,34.23439273706771
306.0,-3.5735633970209664
253.0,-20.84784118826284
328.0,-5.6122040952816095
298.0,3.766430322005182
230.0,-8.443811850801021
415.0,-38.38134490622785
140.0,-13.857855780593505
502.0,70.82351375486178
356.0,60.94663602960635
278.0,-46.89495632214706
258.0,-60.30767205984148
409.0,18.680007509546552
295.0,31.470770288626404
381.0,-7.0421013654612254
320.0,4.026477311115421
342.0,24.377332414373136
330.0,-25.50338088564112
245.0,-73.09275681046542
296.0,-11.778464104379974
425.0,70.56809468949405
337.0,40.59592988193988
309.0,-22.88938957728947
280.0,-9.463602518983027
367.0,10.868595239565693
251.0,-10.809304360810128
354.0,-0.8189856013816965
314.0,30.498459812683237
373.0,8.104889450708235
274.0,-27.784362642164577
329.0,-26.157231079109913
374.0,-27.836140808901302
287.0,-30.27001881205193
430.0,6.421659481954956
460.0,39.152208614545835
327.0,15.147104976531317
471.0,-24.435291265199517
317.0,8.91483846381753
483.0,99.4733477367208
441.0,93.87956860051003
332.0,-31.689285144781344
104.0,-106.25635654350194
323.0,-91.48885600880905
178.0,-58.25407133839587
294.0,18.54232444920435
403.0,73.28161603999743
382.0,11.376508310639016
143.0,-24.16132142648848
572.0,48.790267664547656
334.0,66.13072755396857
267.0,-22.12288600240112
498.0,-73.59331934501307
126.0,-12.358284207351524
592.0,61.70275398735641
341.0,18.489935522026755
261.0,-61.128809862138475
388.0,-23.161227455697706
364.0,47.72231653944535
380.0,19.885210841678273
292.0,-33.439360496040784
321.0,-33.7555823304152
320.0,-12.699113900109285
358.0,22.63481628725689
403.0,58.16005706875151
372.0,26.992590763132714
321.0,-39.765497545104665
279.0,-36.59639105877831
421.0,10.488405159519647
333.0,9.213571506686803
352.0,-17.53320234937297
393.0,-10.572216859393542
337.0,11.300299794336363
434.0,12.520436039746633
353.0,4.368594359651561
409.0,13.364113401272848
395.0,21.698123949357917
370.0,-6.201890487138655
379.0,-33.12762521051476
321.0,-10.02377076092155
459.0,10.012577949922239
359.0,-11.391047053423597
364.0,-13.385261339976921
469.0,11.19185567141567
392.0,11.882210867849324
415.0,0.9884094848799396
423.0,-7.716511730475043
432.0,-11.485475592268577
355.0,22.108941824035323
567.0,50.34142657458642
339.0,9.48589133046983
367.0,-38.24846802743829
398.0,-31.001232846452005
340.0,-7.9166624204236165
369.0,-6.340192049750418
411.0,-15.866994196186482
326.0,-0.7360249896143268
429.0,35.75839259205708
451.0,32.4696537073222
335.0,0.46819899934998827
414.0,-2.1128513026197444
