raw_emg,raw_ax,raw_ay,raw_az,raw_gx,raw_gy,raw_gz
105.0000,0.1877,-0.1836,0.8850,-5.3740,9.6260,1.7405
184.0000,0.1943,-0.1853,0.8994,-4.9237,9.9313,1.5649
188.0000,0.1848,-0.1899,0.9067,-4.2901,10.3130,1.2748
154.0000,0.1831,-0.1863,0.9116,-2.7481,10.7557,1.2290
146.0000,0.1821,-0.1858,0.9153,-1.6718,11.0534,0.7481
233.0000,0.1741,-0.1797,0.9143,-1.3893,11.2214,0.5802
151.0000,0.1772,-0.1746,0.9124,-1.4351,11.2977,0.5038
176.0000,0.1724,-0.1709,0.8953,-2.0534,10.9313,0.6489
180.0000,0.1680,-0.1775,0.8931,-3.0687,10.6794,0.4733
154.0000,0.1699,-0.1765,0.8909,-4.2061,9.9847,0.6031
189.0000,0.1790,-0.1738,0.8938,-4.6031,9.7786,0.7023
193.0000,0.1738,-0.1841,0.8992,-4.6794,9.1908,0.6565
185.0000,0.1729,-0.1882,0.8958,-4.4656,8.9771,0.8702
177.0000,0.1785,-0.1875,0.8962,-3.8931,8.5878,0.9847
207.0000,0.1763,-0.1924,0.9016,-3.1679,8.6336,1.0153
196.0000,0.1736,-0.1792,0.9058,-2.9084,8.6336,0.8244
153.0000,0.1780,-0.1726,0.8977,-2.5954,8.5725,0.7710
191.0000,0.1797,-0.1733,0.8870,-2.7939,8.4275,0.7405
232.0000,0.1846,-0.1721,0.8723,-3.3130,8.3282,0.6412
172.0000,0.1838,-0.1770,0.8821,-3.7252,8.6260,0.6565
236.0000,0.1787,-0.1797,0.8845,-4.0229,8.8702,0.7634
201.0000,0.1819,-0.1802,0.8770,-4.1450,8.8550,1.0687
207.0000,0.1777,-0.1794,0.8723,-3.7634,9.4733,1.1069
202.0000,0.1782,-0.1812,0.8740,-3.0076,9.4733,0.9084
239.0000,0.1794,-0.1833,0.8606,-2.3435,9.8702,0.8855
206.0000,0.1826,-0.1799,0.8616,-2.0992,9.9542,1.0153
207.0000,0.1797,-0.1750,0.8564,-2.2214,10.7481,1.0611
203.0000,0.1682,-0.1719,0.8604,-2.8473,10.9313,0.8397
304.0000,0.1758,-0.1807,0.8564,-3.5496,11.5420,1.1221
196.0000,0.1746,-0.1836,0.8594,-3.9847,12.0076,1.1145
218.0000,0.1628,-0.1777,0.8794,-3.5496,13.0611,1.0534
217.0000,0.1599,-0.1907,0.8894,-3.1985,13.3282,1.0534
154.0000,0.1531,-0.1790,0.8967,-2.9771,13.5725,1.0305
273.0000,0.1448,-0.1746,0.8833,-2.2977,13.6489,0.8092
231.0000,0.1453,-0.1711,0.8828,-2.1603,13.8473,0.9771
227.0000,0.1453,-0.1802,0.8979,-2.2748,13.7557,0.8397
222.0000,0.1292,-0.1807,0.8926,-2.2061,13.4809,1.2366
240.0000,0.1316,-0.1816,0.8940,-2.2672,13.4046,1.3053
260.0000,0.1333,-0.1814,0.8977,-2.3130,13.0076,1.3282
246.0000,0.1289,-0.1802,0.9001,-2.4962,12.2824,1.3206
227.0000,0.1301,-0.1746,0.9001,-2.8702,12.0153,1.5267
199.0000,0.1328,-0.1719,0.8926,-3.5191,11.7557,1.7252
255.0000,0.1355,-0.1741,0.9021,-3.8550,11.5954,1.8321
246.0000,0.1328,-0.1758,0.9009,-4.1221,11.4198,1.8855
252.0000,0.1372,-0.1741,0.8977,-3.9466,11.1832,1.8244
244.0000,0.1367,-0.1814,0.8960,-3.7863,11.0840,1.5878
218.0000,0.1443,-0.1833,0.8916,-3.7634,11.2595,1.7481
251.0000,0.1438,-0.1821,0.8923,-3.9237,11.4733,1.6183
305.0000,0.1399,-0.1819,0.8794,-3.5496,11.4733,1.6641
237.0000,0.1411,-0.1873,0.9006,-3.5573,11.9237,1.6260
202.0000,0.1367,-0.1921,0.9009,-3.3740,12.4351,1.6260
289.0000,0.1333,-0.1851,0.8948,-3.1603,12.6260,1.5191
282.0000,0.1340,-0.1870,0.8782,-2.8779,12.6107,1.4198
230.0000,0.1323,-0.1887,0.8875,-2.4198,12.5420,1.4351
276.0000,0.1277,-0.1816,0.8740,-2.5115,13.0076,1.4885
313.0000,0.1238,-0.1882,0.8833,-2.9008,13.0153,1.2061
261.0000,0.1265,-0.1809,0.8916,-3.4122,12.8931,1.1832
261.0000,0.1218,-0.1934,0.8896,-3.7710,12.8779,1.0305
250.0000,0.1157,-0.1873,0.8936,-3.7481,13.0763,1.2824
247.0000,0.1023,-0.1895,0.8979,-3.2748,12.9389,0.9313
267.0000,0.1025,-0.1870,0.8970,-2.7252,12.5954,0.8855
289.0000,0.0994,-0.1885,0.9045,-2.3817,12.5344,0.4885
262.0000,0.1013,-0.1877,0.8970,-2.7405,11.7863,0.4733
240.0000,0.0906,-0.1890,0.9219,-2.9618,11.6489,0.6412
