raw_emg,filtered_emg
243.0,-0.0709864870684167
227.0,-6.283980758598411
214.0,-9.88068565675694
206.0,-9.815410676201243
205.0,-5.914225159438311
203.0,-0.0759572788689572
209.0,3.6902189120473983
205.0,4.548484787876099
206.0,4.6009542797489456
209.0,3.287093347531198
205.0,0.9846417046997981
209.0,0.760401151324977
211.0,0.2904080751286332
211.0,-3.231549549503756
209.0,-4.095970023213227
219.0,-0.34819932099706175
221.0,1.1117407904951224
221.0,0.31520017027906333
224.0,1.6322443366143693
229.0,1.2683075110868727
222.0,-1.781587935730022
226.0,-1.48662249447671
233.0,0.654516363272335
228.0,0.01638174296092121
232.0,-0.5131973625013727
237.0,0.6588641421696457
234.0,1.0835767926617481
239.0,1.0773433710559412
241.0,0.8049322586417902
238.0,-0.5141400949423535
243.0,-1.130676580651259
242.0,-0.9523960213864827
246.0,-1.5448992219246895
246.0,-0.5951910936195492
254.0,2.50405207932032
252.0,1.8283348993506112
253.0,-3.3433676259750005
248.0,-4.115624128394192
261.0,1.8535208803188399
264.0,5.516358884460584
259.0,2.2635433996233187
262.0,-2.0991721458167123
258.0,-1.2060452024910784
267.0,2.9173281771458175
264.0,1.8078314960861481
266.0,-4.543538813135661
254.0,-5.129115019894034
278.0,0.9167958970007939
269.0,2.69343741413879
273.0,-0.16873905447618096
277.0,0.3745603786385131
279.0,3.1471640079956207
278.0,1.1303245525927332
278.0,-4.4140133852092625
278.0,-3.0944534762910103
285.0,5.948899325726942
296.0,6.70710940471345
279.0,-4.061984180743019
276.0,-7.5965191247580215
293.0,-0.6882506907211937
288.0,1.4941960821424534
291.0,-0.058348094943301725
298.0,3.1006503940654455
299.0,4.341041723332138
295.0,-0.470169376288028
296.0,-3.028305577319553
299.0,-1.1756619268848536
298.0,-0.7804070473150608
303.0,-1.687600211329737
300.0,-0.11926630778867159
307.0,1.8904923994314085
306.0,1.8078949071633408
307.0,1.4976733301227056
301.0,-0.5691959571794408
311.0,-4.857610877479255
294.0,-3.2464736479313587
316.0,2.0417524904242765
314.0,-0.8783631844290378
299.0,-4.007082946552036
323.0,2.981996540717034
324.0,6.285532022407287
313.0,0.6532679118642707
321.0,-1.34321533019718
322.0,-2.1515553120720714
312.0,-6.0272994296899975
327.0,-1.444568646096061
331.0,8.450839322712595
338.0,6.39854841237589
319.0,-3.7610439253341075
324.0,-7.300916964395107
330.0,-4.088457530435307
323.0,1.2205955969507074
348.0,5.953762927243611
331.0,4.2138481408018365
331.0,-3.030499058414364
336.0,-4.164316015714674
332.0,3.3962553314479016
346.0,4.603790564833294
332.0,-5.341047856612619
331.0,-5.3764737934595335
347.0,9.787079412266468
356.0,12.190776701183793
333.0,-3.4055989536850646
326.0,-8.37449148184808
353.0,3.0853299874128406
344.0,11.281470082330706
342.0,6.277500089368146
347.0,-8.576271954878708
309.0,-15.899715314388832
350.0,-2.0458582003376335
354.0,11.884766079965207
348.0,5.187102078354194
343.0,-3.316505691060374
347.0,1.862165501967901
357.0,5.181885357902877
337.0,-1.9826463483836987
350.0,-6.355561389704928
349.0,1.3845192618946738
353.0,9.341876242684975
363.0,-0.0006642354175119269
334.0,-14.75232635085371
345.0,-8.93901437762336
375.0,6.140728931904205
368.0,7.204467080132884
367.0,2.4542413815884787
369.0,-4.738768424123747
363.0,-17.581706162718007
353.0,-8.347463182691488
410.0,19.880648888511477
372.0,9.17521088219619
363.0,-31.414212670974212
306.0,-24.120713029907677
436.0,25.86241668954762
363.0,39.55405324279936
346.0,-2.443841364159951
