raw_emg,filtered_emg
5.0,0.7703791816492389
6.0,1.663741839430213
5.0,1.50147178913994
5.0,0.8277060941485943
4.0,0.7343636771870368
5.0,1.202233458056
5.0,1.4256994555033549
5.0,1.1278110666077326
5.0,0.651769179523626
5.0,0.13417049842199424
5.0,-0.5648053145247369
5.0,-1.3253810162891841
5.0,-1.8644877900172263
5.0,-2.1666332780929753
5.0,-2.1469898480444263
5.0,-1.3618317930966237
5.0,0.09312708181532225
5.0,1.6675149569355512
5.0,3.831864426460473
5.0,6.473342588874951
5.0,7.310922639319639
5.0,6.557911914116274
5.0,6.247480862092867
6.0,1.8058518836268898
5.0,-9.724423297870148
5.0,-19.537363490476707
6.0,-24.253448681981897
47.0,-22.96523046274531
62.0,1.3238889441996808
124.0,35.22675479611263
147.0,26.92187158477561
106.0,-5.94761568918173
134.0,2.8962466919137055
167.0,20.547697920540823
152.0,-9.679162823379032
97.0,-29.041418414909447
179.0,0.06056250652550965
174.0,12.454781838578613
147.0,-0.2658097210555542
177.0,0.8842581618499405
165.0,-10.94393099541228
153.0,-24.603749802924
185.0,11.011795848931003
220.0,27.4103888712431
225.0,-22.489950996257814
84.0,-25.086289116353107
349.0,34.466949832310064
194.0,28.37581257424205
186.0,-18.61631645358603
275.0,1.589444488505194
214.0,33.906672883857844
222.0,-8.858235997610024
204.0,-56.691346354361265
159.0,-14.994685142927208
321.0,43.85173047515826
227.0,6.509305475651089
194.0,-47.13883101822653
246.0,1.1913100472549796
316.0,54.16921464490856
262.0,5.379971624237971
205.0,-39.10388698526009
279.0,0.0922477466880588
287.0,26.706590051658956
245.0,-0.474635067993356
278.0,-6.9353668436509395
227.0,7.247389579397821
297.0,-8.857915248747885
172.0,-19.59670998501109
305.0,6.901299445316649
244.0,16.300100365956872
242.0,-5.797288189789769
258.0,-4.522511623359201
262.0,13.818870484562092
247.0,-2.9616455133235444
263.0,-28.137403682679466
217.0,-6.013190673983174
338.0,23.339658296984926
264.0,7.540917909830128
272.0,-6.567382430577166
299.0,9.709293673789919
304.0,6.364742564318599
253.0,-11.229353271926724
317.0,0.989539434813938
287.0,9.802582751340031
300.0,-11.868529208817646
262.0,-15.810386636664145
336.0,7.09637140994023
297.0,9.651387003996685
319.0,-5.145564670313915
302.0,-7.118985101087092
315.0,-7.06291635855544
327.0,-5.369634593969459
321.0,18.669413135748975
387.0,33.12280729497728
311.0,1.494757557001579
299.0,-29.400364690751427
321.0,-13.68953152064018
327.0,9.554006877220854
337.0,4.067569139389472
325.0,-2.98654277100104
329.0,3.80453880915077
343.0,-0.848962772141567
317.0,-15.826294416010677
322.0,-11.272161151644339
380.0,9.467754742705946
336.0,19.832379971686347
400.0,14.974386477999792
333.0,2.949888967401248
358.0,-11.685853136066651
332.0,-18.564721057546013
350.0,-6.8954234454991905
364.0,10.788619473271524
365.0,8.876747908799285
346.0,-6.612602511746795
341.0,-5.269336789837132
370.0,10.601529797023494
355.0,11.750861179807288
351.0,-3.4161801441834245
339.0,-13.134328937828444
340.0,-11.361973441503409
354.0,-4.929370652269801
360.0,4.3934936943523395
373.0,12.141077483918426
374.0,9.531568853482284
365.0,0.4900089824718803
358.0,-4.130613634441157
372.0,-4.291949137639588
358.0,-1.7025607638909819
378.0,3.7111867441103232
372.0,3.144944294391267
368.0,-3.694634453544732
368.0,-3.2740426207149307
371.0,0.07785504809818139
381.0,-3.9053706976588676
364.0,-2.218384483429357
386.0,4.943970066710598
395.0,-0.7380281127318099
358.0,-3.7304298077678872
408.0,9.317868290723593
396.0,8.06018978132511
371.0,-8.20045067183101
385.0,-5.003225354113721
401.0,5.52284538592583
384.0,0.2704846294383483
385.0,-2.3681521223336954
398.0,-0.08633000306448949
385.0,-5.949706874170978
386.0,0.31065156398213195
421.0,15.267804957443383
383.0,-2.3091525540395264
385.0,-28.671816737720693
366.0,-5.071437561194119
464.0,32.339202041726985
391.0,17.312887712471262
395.0,-16.095876245473846
383.0,-11.75322295270521
405.0,5.356560519099629
396.0,0.6993387411979098
390.0,-7.025297900527691
395.0,-1.2636372769576498
402.0,4.097243135196354
396.0,2.3943852098432945
401.0,0.9358308761833973
398.0,0.04935702497342049
397.0,-1.9897261996179094
400.0,-1.690744180878077
403.0,0.6473801124164598
407.0,1.8480108487792677
404.0,1.7697535962486255
411.0,0.3722077586143571
404.0,-1.2464269465454811
407.0,-0.8516199942420756
412.0,-0.41250744768300074
408.0,-0.956537201148516
408.0,-0.013531777146253962
419.0,0.6094110175060252
405.0,-0.15055278468499653
418.0,1.110305162300211
414.0,1.2961083865037684
409.0,-2.5042564873103053
417.0,-1.9117534292829474
410.0,3.1620230633740496
422.0,0.0701658308195555
408.0,-5.929662657245257
404.0,-0.01590023407931565
441.0,8.32390432197665
405.0,5.847725895231092
413.0,-1.2250506664095613
423.0,-6.630044411562361
380.0,-5.997659752421914
445.0,2.680895410908708
387.0,3.1296942013553015
432.0,-8.974887043683845
381.0,-5.63096031918937
448.0,15.764486185216803
421.0,16.938971179084405
410.0,-6.70468119897561
399.0,-15.27208271886504
417.0,0.6184816148673612
428.0,7.9068794587762845
404.0,-7.57681642256488
414.0,-18.008686040310256
415.0,0.285377792014317
441.0,20.460502956958525
449.0,8.992668749130234
405.0,-4.888428106638007
438.0,7.9600123028289715
439.0,7.334935429292097
408.0,-19.14568797118468
388.0,-17.111591504650562
477.0,13.98885852948594
414.0,18.466890486550362
432.0,-9.708109585572332
403.0,-29.72826018987661
417.0,-9.636414893304144
457.0,32.09880419293991
469.0,28.504816279993044
414.0,-21.66973185269922
372.0,-29.693353341738693
478.0,16.636564819477147
441.0,31.84235851967275
402.0,-5.389087993602451
430.0,-31.436260862871443
372.0,-3.036428528537451
506.0,41.26433171602494
396.0,17.789903360903573
434.0,-50.57466035471544
342.0,-38.183602137789116
478.0,25.389159747857562
482.0,2.469092699972734
370.0,-30.251452756645566
504.0,41.70576488493716
565.0,71.89829070307147
402.0,-16.794961799668002
398.0,-49.87612301073115
498.0,0.32015322982395966
411.0,-4.103854882589037
412.0,-32.81332071003217
469.0,1.1225351186613937
466.0,39.61942436137504
439.0,22.87957140875123
465.0,-10.559729019300905
376.0,-13.286546831831702
443.0,3.1597853089137864
449.0,0.2667332438194486
377.0,-13.137619577166278
445.0,-7.567705404725031
432.0,0.36203225209090495
413.0,-0.5351011633224476
458.0,9.514942214535697
461.0,19.97319300350747
426.0,7.123908610742913
447.0,-15.103933961675496
416.0,-16.122200550505507
445.0,5.085672363523932
461.0,12.022858555661537
447.0,-6.422423181016793
413.0,-9.937068552923616
